"PrimaryKey","Annual_Forb","Annual_Forb_Exo","Annual_Forb_Exo_Inv","Annual_Forb_Exo_Inv_Nox","Annual_Graminoid","Annual_Graminoid_Exo","Annual_Graminoid_Exo_Inv","Annual_Graminoid_Exo_Inv_Nox","Annual_Graminoid_Nox","Annual_Sedge","Perennial_Forb","Perennial_Forb_Exo","Perennial_Forb_Exo_Inv","Perennial_Forb_Exo_Inv_Nox","Perennial_Graminoid","Perennial_Graminoid_Exo","Perennial_Graminoid_Exo_Inv","Perennial_Graminoid_Exo_Inv_Nox","Perennial_Shrub","Perennial_SubShrub","Perennial_Succulent","Perennial_Tree","Perennial_Tree_Exo_Inv_Nox","Nox","Inv","Exo","Nat","NatHerb","NatWoody","S","GapLg","TotalFoliar","Count","NatCount","max_height"
"2011355081101P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0.99009900990099,0,0,0,0,1.98019801980198,0,1.98019801980198,35.6435643564356,17.4,14.8514851485149,11,11,11.477037037037
"20113551041101R1",0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,7.92079207920792,0,0,0,10.8910891089109,3.96039603960396,0,0,0,0,0,0.99009900990099,22.7722772277228,7.92079207920792,14.8514851485149,37.6237623762376,55.5,24.7524752475248,11,10,31.8440740740741
"20113551041101R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8415841584158,0,0,0,12.8712871287129,0.99009900990099,0,0,0,0,0,0,29.7029702970297,15.8415841584158,13.8613861386139,40.5940594059406,47.8666666666667,27.7227722772277,12,12,20.1318518518519
"20113551061201O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5940594059406,0,0,0,0.99009900990099,0.99009900990099,1.98019801980198,0,0,0,0,0,44.5544554455446,40.5940594059406,3.96039603960396,26.7326732673267,26.4666666666667,52.4752475247525,17,17,44.7322222222222
"20113551061201O2",2.97029702970297,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,27.7227722772277,0,0,0,1.98019801980198,1.98019801980198,2.97029702970297,0,0,0,0,0,38.6138613861386,31.6831683168317,6.93069306930693,15.8415841584158,8.36666666666667,48.5148514851485,16,16,34.1018518518519
"20113553051401R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8163265306122,0,0,0,1.02040816326531,0,0,14.2857142857143,0,0,0,0,56.1224489795918,40.8163265306122,15.3061224489796,8.16326530612245,4.1,50,14,14,74.8323076923077
"20113553051401R3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4851485148515,0,0,0,1.98019801980198,0,0.99009900990099,14.8514851485149,0,0,0,0,69.3069306930693,51.4851485148515,17.8217821782178,3.96039603960396,8.2,74.2574257425743,18,18,92.3337037037037
"20113553071001O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6336633663366,0,0,0,7.92079207920792,0,0,0,0,0,0,0,44.5544554455446,36.6336633663366,7.92079207920792,24.7524752475248,5.83333333333334,46.5346534653465,12,12,24.6474074074074
"20113553071201O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6435643564356,0,0,0,3.96039603960396,9.9009900990099,3.96039603960396,0,0,0,0,0,53.4653465346535,35.6435643564356,17.8217821782178,28.7128712871287,14.4,50.4950495049505,13,13,34.242962962963
"201149031001B1",3.96039603960396,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,0,0,0,5.94059405940594,0,0,0,0,0,0,0,21.7821782178218,15.8415841584158,5.94059405940594,51.4851485148515,55.8,34.6534653465347,9,9,14.6755555555556
"201149031001B2",2.97029702970297,0,0,0,6.93069306930693,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,0,0,0,0,16.8316831683168,9.9009900990099,6.93069306930693,75.2475247524752,79.8666666666667,20.7920792079208,7,7,117.404444444444
"201149051001B1",19.8019801980198,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,4.95049504950495,0,0,0,0,0,0,0,0,0,0,0.99009900990099,24.7524752475248,24.7524752475248,0,7.92079207920792,31.2666666666667,39.6039603960396,9,9,14.4874074074074
"201149051001B2",4.95049504950495,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,2.97029702970297,0,0,0,11.8811881188119,0,3.96039603960396,0,0,0,0,0,25.7425742574257,9.9009900990099,15.8415841584158,14.8514851485149,46.4,43.5643564356436,16,16,24.082962962963
"201149070501B1",13.8613861386139,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0.99009900990099,0,0,0.99009900990099,0,0,15.8415841584158,14.8514851485149,0.99009900990099,13.8613861386139,42.9333333333333,39.6039603960396,18,17,35.3718518518519
"20123513040601O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019801980198,2.97029702970297,0,0,0,0,0,0,22.7722772277228,0,22.7722772277228,71.2871287128713,77.0333333333333,21.7821782178218,5,5,36.782962962963
"20123513040601O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8118811881188,6.93069306930693,0,0,0,0,0,0,25.7425742574257,0,25.7425742574257,62.3762376237624,67.1333333333333,23.7623762376238,4,4,24.2711111111111
"20123513110101O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7425742574257,0,0,0,0,0,0,0,25.7425742574257,0,25.7425742574257,52.4752475247525,69.3333333333333,28.7128712871287,12,12,35.4659259259259
"20123513110101O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7029702970297,0,0,0,0,0,0,0,29.7029702970297,0,29.7029702970297,58.4158415841584,70.5,29.7029702970297,3,3,55.88
"20123513110301R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7623762376238,0,0,0,29.7029702970297,0,0.99009900990099,0,0,0,0,0,54.4554455445545,23.7623762376238,30.6930693069307,40.5940594059406,43.7,37.6237623762376,12,12,73.3777777777778
"20123513110301R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8316831683168,0,0,0,0,0,0,0,16.8316831683168,0,16.8316831683168,45.5445544554455,74.8,18.8118811881188,7,7,29.162962962963
"20123515010901O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5940594059406,0,0,0,34.6534653465347,0,0,3.96039603960396,0,0,0,0,79.2079207920792,40.5940594059406,38.6138613861386,13.8613861386139,33.2666666666667,60.3960396039604,13,13,98.3074074074074
"20123515010901O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6138613861386,0,0,0,4.95049504950495,0,0,0,0,0,0,0,43.5643564356436,38.6138613861386,4.95049504950495,33.6633663366337,29.6666666666667,42.5742574257426,12,12,41.2044444444444
"20123515030501R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,0.99009900990099,0,0,0,0,0,0,0,3.96039603960396,2.97029702970297,0.99009900990099,26.7326732673267,68.3666666666667,8.91089108910891,20,20,15.3811111111111
"20123515051001R1",0.99009900990099,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,30.6930693069307,0,0,0,6.93069306930693,0,0,0,0,0,0,0,39.6039603960396,32.6732673267327,6.93069306930693,25.7425742574257,17.7333333333333,52.4752475247525,16,16,36.5948148148148
"20123515051001R2",0,0,0,0,1.13636363636364,0,0,0,0,0,1.13636363636364,0,0,0,10.2272727272727,0,0,0,19.3181818181818,0,0,0,0,0,0,0,31.8181818181818,12.5,19.3181818181818,29.5454545454545,23.2333333333333,45.4545454545455,16,16,35.8913043478261
"20123515080901O1",0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,55.4455445544555,0,0,0,0,0,0,0,0,0,0,0,56.4356435643564,56.4356435643564,0,16.8316831683168,6.03333333333333,59.4059405940594,14,14,26.67
"20123515080901O2",0.99009900990099,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,8.91089108910891,0,0,0,12.8712871287129,0,0,1.98019801980198,0,0,0,0,25.7425742574257,10.8910891089109,14.8514851485149,39.6039603960396,47.2666666666667,39.6039603960396,12,12,34.29
"20123515110501R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6831683168317,0,0,0,1.98019801980198,0.99009900990099,0,0,0,0,0,0,34.6534653465347,31.6831683168317,2.97029702970297,43.5643564356436,10.3333333333333,37.6237623762376,9,9,17.8740740740741
"20123515110501R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3366336633663,0,0,0,0.99009900990099,0.99009900990099,0,0,0,0,0,0,68.3168316831683,66.3366336633663,1.98019801980198,16.8316831683168,10.6,68.3168316831683,8,8,28.7396296296296
"20123523070601O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0.99009900990099,0,0,0,0,0,0,0,2.97029702970297,1.98019801980198,0.99009900990099,77.2277227722772,95.5,2.97029702970297,5,4,4.60962962962963
"20123523070601O2",0,0,5.94059405940594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94059405940594,0,0,0,0,74.2574257425743,92.5,6.93069306930693,4,3,5.36222222222222
"20123523090301O2",0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,0,0,0,3.96039603960396,0,0,0,0,0,0,0,16.8316831683168,12.8712871287129,3.96039603960396,74.2574257425743,78.2333333333333,16.8316831683168,3,3,13.5937037037037
"20123523090301O3",0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94059405940594,0,0,0,0,0,0,6.93069306930693,0.99009900990099,5.94059405940594,67.3267326732673,95.0333333333334,5.94059405940594,4,4,4.37444444444444
"20123523140301O1",19.8019801980198,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,0,1.98019801980198,1.98019801980198,0.99009900990099,0,0,0,0,0,29.7029702970297,24.7524752475248,4.95049504950495,38.6138613861386,33.6,29.7029702970297,9,9,17.9211111111111
"20123523140301O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8316831683168,0,0,0,5.94059405940594,0,0,0,0,0,0,0,22.7722772277228,16.8316831683168,5.94059405940594,61.3861386138614,31.2333333333333,24.7524752475248,5,5,18.2503703703704
"20123527040401O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91089108910891,0,0,0,31.6831683168317,12.8712871287129,0,0,0,0,0,0,53.4653465346535,8.91089108910891,44.5544554455446,18.8118811881188,45.3666666666667,45.5445544554455,7,7,50.0474074074074
"20123527040401O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,21.7821782178218,6.93069306930693,0,0,0,0,0,0,29.7029702970297,0.99009900990099,28.7128712871287,20.7920792079208,49.4,26.7326732673267,6,6,36.0303703703704
"20123529020801R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0.99009900990099,0,0.99009900990099,78.2178217821782,75.1666666666667,1.98019801980198,3,3,4.13925925925926
"20123529020801R2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0.99009900990099,0,0,0,0,0,0,0,1.98019801980198,0.99009900990099,0.99009900990099,78.2178217821782,95.4,1.98019801980198,3,3,2.63407407407407
"20123529030302O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6039603960396,0,0,0,5.94059405940594,0,0,0,0,0,0,0,45.5445544554455,39.6039603960396,5.94059405940594,31.6831683168317,17.1666666666667,43.5643564356436,10,10,21.8722222222222
"20123529030302O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91089108910891,0,0,0,4.95049504950495,0,0,0,0,0,0,0,13.8613861386139,8.91089108910891,4.95049504950495,37.6237623762376,65.5666666666667,26.7326732673267,8,8,21.0725925925926
"20123529040301R1",0,0,0,0,2.97029702970297,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,0,14.8514851485149,0,0,0,0,0,0,0,21.7821782178218,6.93069306930693,14.8514851485149,47.5247524752475,77.0333333333333,23.7623762376238,15,14,23.5185185185185
"20123535010801O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7128712871287,0,0,0,17.8217821782178,0,0.99009900990099,0,0,0,0,0,47.5247524752475,28.7128712871287,18.8118811881188,46.5346534653465,32.9666666666667,40.5940594059406,17,17,36.1714814814815
"20123535010801O3",0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,13.8613861386139,0,0,0,21.7821782178218,0,1.98019801980198,0,0,0,0,0,40.5940594059406,16.8316831683168,23.7623762376238,10.8910891089109,46.2,38.6138613861386,24,24,40.9692592592593
"20123535020601O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7821782178218,0,0,0,0.99009900990099,0,0.99009900990099,0,0,0,0,0,23.7623762376238,21.7821782178218,1.98019801980198,27.7227722772277,33.3,30.6930693069307,25,25,14.4874074074074
"20123535020601O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7906976744186,0,0,0,0,1.16279069767442,0,0,0,0,0,0,13.953488372093,12.7906976744186,1.16279069767442,55.8139534883721,32.1,16.2790697674419,14,14,12.9116666666667
"20123535051101O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,0,0,0,29.7029702970297,0,0,0,0,0,0,0,37.6237623762376,7.92079207920792,29.7029702970297,29.7029702970297,61.1666666666667,30.6930693069307,6,6,62.6533333333333
"20123535051101O2",0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,23.7623762376238,0,0,0,11.8811881188119,0,0,0,0,0,0,0,37.6237623762376,25.7425742574257,11.8811881188119,0,52.6333333333333,34.6534653465347,23,23,24.3181481481481
"20123535070401O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5940594059406,0,0,0,0,0,0,0,40.5940594059406,0,40.5940594059406,59.4059405940594,56.2333333333333,38.6138613861386,3,3,27.1874074074074
"20123535070401O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099,0,0,0,10.8910891089109,0,0,0,0,0,0,0,20.7920792079208,9.9009900990099,10.8910891089109,70.2970297029703,76.9,18.8118811881188,7,7,25.9174074074074
"20123535100301R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,7.92079207920792,0,89.1089108910891,83.1,7.92079207920792,4,4,3.90407407407407
"20123535100301R3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,11.8811881188119,0,82.1782178217822,71.0666666666667,11.8811881188119,5,5,12.9822222222222
"2012355010501R3",0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,38.6138613861386,0,0,0,0,0,4.95049504950495,0,0,0,0,0,44.5544554455446,39.6039603960396,4.95049504950495,24.7524752475248,4.3,54.4554455445545,19,19,31.9381481481481
"2012355080701P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8613861386139,0,0,0,0,0,0,0,0,0,0,0,13.8613861386139,13.8613861386139,0,55.4455445544554,61.3666666666667,13.8613861386139,6,6,9.36037037037037
"20123551040701O2",0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7722772277228,0,0,0,8.91089108910891,0,0,0,0,0,0,0,32.6732673267327,23.7623762376238,8.91089108910891,5.94059405940594,33.1666666666667,37.6237623762376,13,13,54.4688888888889
"20123551040701O3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6039603960396,0,0,0,2.97029702970297,0,0,15.8415841584158,0,0,0,0,58.4158415841584,39.6039603960396,18.8118811881188,4.95049504950495,33.1666666666667,50.4950495049505,9,9,55.7859259259259
"20123551041001O1",0.99009900990099,0,0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,6.93069306930693,0,0,0,0,0,0,0,16.8316831683168,9.9009900990099,6.93069306930693,51.4851485148515,71.6,14.8514851485149,22,22,21.4959259259259
"20123551041001O2",0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,8.91089108910891,0,0,0,0,0,0,0,12.8712871287129,3.96039603960396,8.91089108910891,44.5544554455446,75.9,13.8613861386139,11,11,37.6296296296296
"20123551051101O1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7722772277228,0,0,0,9.9009900990099,0,0,0,0,0,0,0,32.6732673267327,22.7722772277228,9.9009900990099,56.4356435643564,47.1,31.6831683168317,12,12,43.5092592592593
"20123551051101O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6435643564356,0,0,0,10.8910891089109,0,0,0,0,0,0,0,46.5346534653465,35.6435643564356,10.8910891089109,50.4950495049505,24.5333333333333,38.6138613861386,6,6,33.4903703703704
"20123551091201R1",13.8613861386139,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,4.95049504950495,0,0,0,11.8811881188119,1.98019801980198,2.97029702970297,0,0,0,0,0,36.6336633663366,19.8019801980198,16.8316831683168,40.5940594059406,48.2333333333333,40.5940594059406,15,15,21.7311111111111
"20123551091201R3",3.96039603960396,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,18.8118811881188,0,0,0,14.8514851485149,0,0,0,0,0,0,0,39.6039603960396,24.7524752475247,14.8514851485149,54.4554455445545,42.3,32.6732673267327,24,24,34.3840740740741
"2012355140703O1",0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,3.65853658536585,0,0,0,15.8536585365854,0,0,1.21951219512195,0,0,0,0,23.1707317073171,6.09756097560976,17.0731707317073,10.9756097560976,40.5,25.609756097561,12,12,50.8604761904762
"2012355140703O2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8514851485149,0,0,0,12.8712871287129,0,0.99009900990099,2.97029702970297,0,0,0,0,31.6831683168317,14.8514851485149,16.8316831683168,28.7128712871287,40.9333333333333,31.6831683168317,16,16,35.6540740740741
"201249060501R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,16.8316831683168,0,0,4.95049504950495,0,0,0,0,23.7623762376238,1.98019801980198,21.7821782178218,9.9009900990099,67,24.7524752475248,12,12,25.3059259259259
"20143513201307B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,0,0,0,0,7.92079207920792,0,7.92079207920792,83.1683168316832,90.9666666666667,7.92079207920792,2,2,0
"20143513201307B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7821782178218,0,0,0,0,21.7821782178218,0,21.7821782178218,64.3564356435644,71.5333333333333,26.7326732673267,2,2,31.4207407407407
"20143513201316B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80392156862745,0,0,25.4901960784314,0,0,0,0,35.2941176470588,0,35.2941176470588,41.1764705882353,23.0666666666667,33.3333333333333,3,3,25.2185714285714
"20143513201316B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8613861386139,0,0,8.91089108910891,0,0,0,0,22.7722772277228,0,22.7722772277228,53.4653465346535,78.4,22.7722772277228,2,2,20.5081481481481
"20143513201407B1",0,0,0,0,12.8712871287129,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,2.97029702970297,0,0,0,0,19.8019801980198,12.8712871287129,6.93069306930693,42.5742574257426,16.5,20.7920792079208,8,8,23.7066666666667
"20143513201407B2",0,0,0,0,4.95049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8712871287129,0,0,0,0,0,0,0,17.8217821782178,4.95049504950495,12.8712871287129,16.8316831683168,55.7666666666667,23.7623762376238,5,5,23.2362962962963
"20143513201504B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049504950495,0,0,0,10.8910891089109,0,0,2.97029702970297,0,0,0,0,18.8118811881188,4.95049504950495,13.8613861386139,25.7425742574257,68.5,18.8118811881188,5,5,21.2607407407407
"20143513201504B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039603960396,0,0,0,12.8712871287129,0,0,0,0,0,0,0,16.8316831683168,3.96039603960396,12.8712871287129,37.6237623762376,76.2333333333333,14.8514851485149,6,6,11.0066666666667
"20143515200105B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8316831683168,0,0,0,0,0,0,0,0,0,0,0,16.8316831683168,16.8316831683168,0,45.5445544554455,43.2666666666667,20.7920792079208,7,7,15.7574074074074
"20143515200105B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099,0,0,0,0,0,1.98019801980198,0,0,0,0,0,11.8811881188119,9.9009900990099,1.98019801980198,61.3861386138614,71.9333333333334,12.8712871287129,6,6,10.0659259259259
"20143515200109B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0.99009900990099,0,0,0,0,0,0,0,2.97029702970297,1.98019801980198,0.99009900990099,4.95049504950495,1.76666666666667,24.7524752475248,9,9,25.5411111111111
"20143515200109B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7524752475248,0,0,0,0,0,0,0,0,0,0,0,24.7524752475248,24.7524752475248,0,51.4851485148515,39.6333333333333,25.7425742574257,5,5,17.732962962963
"20143515200917B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8217821782178,0,0,0,2.97029702970297,0,0.99009900990099,0.99009900990099,0,0,0,0,22.7722772277228,17.8217821782178,4.95049504950495,1.98019801980198,12.2666666666667,40.5940594059406,15,15,53.4340740740741
"20143515200917B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8712871287129,0,0,0,3.96039603960396,0,0,2.97029702970297,0,0,0,0,19.8019801980198,12.8712871287129,6.93069306930693,4.95049504950495,18.1,25.7425742574257,13,13,30.2448148148148
"20143515201703B1",0,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,16.8316831683168,0,0,0,11.8811881188119,0,0,0,0,0,0,0,31.6831683168317,19.8019801980198,11.8811881188119,39.6039603960396,19.8,33.6633663366337,9,9,49.8592592592593
"20143515201703B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7623762376238,0,0,0,3.96039603960396,0,1.98019801980198,0,0,0,0,0,29.7029702970297,23.7623762376238,5.94059405940594,35.6435643564356,14.8,42.5742574257426,19,19,37.7707407407407
"20143517200202B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8613861386139,0,0,0,8.91089108910891,0,0,4.95049504950495,0,0,0,0,27.7227722772277,13.8613861386139,13.8613861386139,7.92079207920792,53.6,23.7623762376238,11,11,30.5740740740741
"20143517200202B2",0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,2.97029702970297,0,0,0,1.98019801980198,0,0,14.8514851485149,0,0,0,0,20.7920792079208,3.96039603960396,16.8316831683168,21.7821782178218,78.4666666666666,21.7821782178218,10,10,17.9681481481481
"20143517200309B1",0,0,0,0,5.94059405940594,0,0,0,0,0,0,0,0,0,21.7821782178218,0,0,0,0,0,0,0,0,0,0,0,27.7227722772277,27.7227722772277,0,48.5148514851485,27.2,27.7227722772277,4,4,15.7574074074074
"20143517200309B2",0,0,0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,19.8019801980198,0,0,0,0,0,0,0,0,0,0,0,20.7920792079208,20.7920792079208,0,63.3663366336634,34.7,23.7623762376238,7,7,13.3585185185185
"20143525201708B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94059405940594,0,0,0,6.93069306930693,1.98019801980198,0,0,0,0,0,0,14.8514851485149,5.94059405940594,8.91089108910891,39.6039603960396,49.8333333333333,13.8613861386139,7,7,13.8288888888889
"20143525201708B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,0,0,0,1.98019801980198,0.99009900990099,0,0,0,0,0,0,14.8514851485149,11.8811881188119,2.97029702970297,43.5643564356436,42.9,15.8415841584158,8,8,18.2033333333333
"20143529200319B1",0,0,0,0,3.96039603960396,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92079207920792,0,0,0,0,0,0,0,11.8811881188119,3.96039603960396,7.92079207920792,41.5841584158416,62.0333333333333,17.8217821782178,4,4,23.8948148148148
"20143529200319B2",0,0,0,0,14.8514851485149,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099,0,0,0,0,0,0,0,24.7524752475248,14.8514851485149,9.9009900990099,5.94059405940594,40.4666666666667,42.5742574257426,4,4,33.4433333333333
"20143535200701B1",0,0,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,21.7821782178218,0,0,0,0,0,0,0,0,0,0.99009900990099,0,21.7821782178218,21.7821782178218,0,60.3960396039604,62.3,25.7425742574257,8,7,15.0518518518519
"20143535200701B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,0,0,0,0,0,0,0,0,0,0,0,11.8811881188119,11.8811881188119,0,75.2475247524752,79.4666666666667,10.8910891089109,9,8,3.38666666666667
"20143535200716B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009900990099,0,0,0,6.93069306930693,0,0,16.8316831683168,0,0,0,0,24.7524752475248,0.99009900990099,23.7623762376238,71.2871287128713,67.6,24.7524752475248,6,6,28.5044444444444
"20143535200716B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8316831683168,0,0,4.95049504950495,0,0,0,0,21.7821782178218,0,21.7821782178218,72.2772277227723,66.3,24.7524752475248,5,5,20.6962962962963
"20143535201003B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049504950495,0,0,0,0,0,0,0,0,0,0,0,4.95049504950495,4.95049504950495,0,46.5346534653465,65.8666666666666,5.94059405940594,13,13,2.54
"20143535201003B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7920792079208,0,0,0,0,0,0,0,0,0,0,0,20.7920792079208,20.7920792079208,0,57.4257425742574,6.76666666666666,21.7821782178218,10,10,7.38481481481482
"20143535201009B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7623762376238,0,0,0,0,0,0,0,0,0,0,0,23.7623762376238,23.7623762376238,0,37.6237623762376,19.3666666666667,29.7029702970297,13,13,22.6718518518519
"20143535201009B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7920792079208,0,0,0,0.99009900990099,0,0,0,0,0,0,0,21.7821782178218,20.7920792079208,0.99009900990099,44.5544554455446,35.8333333333333,25.7425742574257,15,15,22.5307407407407
"20143535201101B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8118811881188,0,0,0,1.98019801980198,0,0,0,0,0,0,0,20.7920792079208,18.8118811881188,1.98019801980198,22.7722772277228,35.4333333333333,22.7722772277228,14,14,13.922962962963
"20143535201101B3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,5.94059405940594,0,0,0,0,0,0,0,12.8712871287129,6.93069306930693,5.94059405940594,5.94059405940594,70.2333333333334,17.8217821782178,13,13,23.9888888888889
